split,filename,valid_pixels,void_pixels,unknown_nonvoid_pixels,ignored_pixels_total,total_pixels,valid_fraction,pixels_sky,contains_sky,pixels_building,contains_building,pixels_pole,contains_pole,pixels_road,contains_road,pixels_pavement,contains_pavement,pixels_tree,contains_tree,pixels_signsymbol,contains_signsymbol,pixels_fence,contains_fence,pixels_car,contains_car,pixels_pedestrian,contains_pedestrian,pixels_bicyclist,contains_bicyclist
test,0016E5_06540.png,633626,57574,0,57574,691200,0.9167042824074074,57676,1,260117,1,4929,1,202766,1,25633,1,0,0,5589,1,0,0,76451,1,0,0,465,1
test,0016E5_06570.png,620543,70657,0,70657,691200,0.8977763310185185,59508,1,254688,1,669,1,201740,1,20088,1,0,0,4322,1,0,0,78076,1,0,0,1452,1
test,0016E5_06600.png,590098,101102,0,101102,691200,0.8537297453703704,59636,1,207443,1,1185,1,195091,1,9814,1,0,0,5749,1,0,0,104255,1,569,1,6356,1
test,0016E5_06630.png,555613,135587,0,135587,691200,0.8038382523148148,56904,1,144029,1,1360,1,183724,1,2025,1,0,0,2764,1,0,0,164029,1,667,1,111,1
test,0016E5_06840.png,681671,9529,0,9529,691200,0.9862138310185186,80743,1,262389,1,2957,1,223523,1,15767,1,0,0,3334,1,1570,1,62108,1,8812,1,20468,1
test,0016E5_06870.png,679834,11366,0,11366,691200,0.9835561342592593,90528,1,265797,1,2936,1,208185,1,25255,1,0,0,4209,1,4551,1,65671,1,12702,1,0,0
test,0016E5_07200.png,680001,11199,0,11199,691200,0.9837977430555556,62917,1,277332,1,8156,1,237490,1,59902,1,6462,1,3967,1,7301,1,12248,1,3890,1,336,1
test,0016E5_07230.png,677275,13925,0,13925,691200,0.9798538773148148,58663,1,260841,1,11016,1,235927,1,64474,1,8048,1,8177,1,6132,1,11793,1,11848,1,356,1
test,0016E5_07440.png,677128,14072,0,14072,691200,0.9796412037037037,76075,1,236473,1,4797,1,216012,1,50514,1,31168,1,2153,1,7622,1,43554,1,8127,1,633,1
test,0016E5_07470.png,683966,7234,0,7234,691200,0.9895341435185185,70248,1,216510,1,6870,1,259036,1,43804,1,51187,1,2858,1,14442,1,6743,1,11663,1,605,1
test,0016E5_07500.png,683227,7973,0,7973,691200,0.9884649884259259,65625,1,193241,1,13878,1,247123,1,42356,1,70907,1,4566,1,24127,1,11285,1,9376,1,743,1
test,0016E5_07530.png,681222,9978,0,9978,691200,0.9855642361111111,64626,1,167771,1,2630,1,232110,1,35832,1,101387,1,5393,1,21963,1,27009,1,21542,1,959,1
test,0016E5_07965.png,687676,3524,0,3524,691200,0.9949016203703703,58337,1,209513,1,1746,1,189861,1,57077,1,100421,1,3054,1,14440,1,40569,1,2960,1,9698,1
test,0016E5_07967.png,687248,3952,0,3952,691200,0.9942824074074074,55087,1,208649,1,1648,1,188690,1,58772,1,102241,1,3370,1,13479,1,43239,1,2138,1,9935,1
test,0016E5_07969.png,687549,3651,0,3651,691200,0.9947178819444444,58019,1,210398,1,1934,1,188421,1,59740,1,98699,1,3371,1,12375,1,42781,1,2266,1,9545,1
test,0016E5_07971.png,688045,3155,0,3155,691200,0.9954354745370371,57236,1,210044,1,2187,1,189299,1,61845,1,99423,1,3329,1,13117,1,39093,1,2571,1,9901,1
test,0016E5_07985.png,673572,17628,0,17628,691200,0.9744965277777777,56529,1,215220,1,2862,1,199186,1,67482,1,91380,1,3984,1,14819,1,6412,1,3648,1,12050,1
test,0016E5_07987.png,670978,20222,0,20222,691200,0.9707436342592592,59161,1,216895,1,3330,1,193120,1,71932,1,88259,1,3839,1,13676,1,6619,1,3588,1,10559,1
test,0016E5_08009.png,682719,8481,0,8481,691200,0.9877300347222222,61582,1,213558,1,2921,1,184398,1,73945,1,96160,1,5482,1,13153,1,10438,1,4999,1,16083,1
test,0016E5_08011.png,681190,10010,0,10010,691200,0.9855179398148148,61612,1,210068,1,3232,1,183726,1,72588,1,97956,1,5773,1,13399,1,11368,1,5013,1,16455,1
test,0016E5_08025.png,685653,5547,0,5547,691200,0.9919748263888889,67393,1,211449,1,3571,1,173259,1,73896,1,98325,1,7936,1,16325,1,19055,1,3122,1,11322,1
test,0016E5_08027.png,684209,6991,0,6991,691200,0.9898857060185186,67527,1,206524,1,4833,1,174824,1,72338,1,99024,1,7788,1,16045,1,20989,1,3037,1,11280,1
test,0016E5_08029.png,681494,9706,0,9706,691200,0.9859577546296296,58671,1,219395,1,5963,1,170915,1,69947,1,95578,1,9062,1,15430,1,21569,1,3077,1,11887,1
test,0016E5_08031.png,685097,6103,0,6103,691200,0.9911704282407408,59804,1,200982,1,4679,1,167408,1,85006,1,104237,1,9211,1,16380,1,23233,1,3511,1,10646,1
test,0016E5_08065.png,688464,2736,0,2736,691200,0.9960416666666667,69453,1,187378,1,6664,1,192279,1,71017,1,109520,1,8585,1,18997,1,5789,1,6031,1,12751,1
test,0016E5_08067.png,689006,2194,0,2194,691200,0.9968258101851852,66297,1,182918,1,8355,1,192946,1,71246,1,115476,1,7999,1,18287,1,6434,1,6197,1,12851,1
test,0016E5_08069.png,687837,3363,0,3363,691200,0.9951345486111111,69604,1,180673,1,7987,1,193739,1,70469,1,112415,1,7625,1,18950,1,7041,1,6445,1,12889,1
test,0016E5_08071.png,688622,2578,0,2578,691200,0.9962702546296296,68925,1,179817,1,6459,1,195304,1,69763,1,114801,1,7090,1,19440,1,7135,1,6760,1,13128,1
test,0016E5_08085.png,688986,2214,0,2214,691200,0.996796875,68611,1,155312,1,6727,1,203953,1,61001,1,126499,1,11282,1,21871,1,10016,1,9866,1,13848,1
test,0016E5_08087.png,686043,5157,0,5157,691200,0.9925390625,67227,1,150978,1,7345,1,206983,1,58679,1,126599,1,12499,1,21321,1,9903,1,10010,1,14499,1
test,0016E5_08109.png,685931,5269,0,5269,691200,0.9923770254629629,67357,1,142811,1,2413,1,220198,1,48273,1,141461,1,2368,1,19102,1,16691,1,5234,1,20023,1
test,0016E5_08111.png,683509,7691,0,7691,691200,0.988872974537037,66143,1,141327,1,2605,1,220842,1,45607,1,140812,1,2313,1,20189,1,17786,1,5371,1,20514,1
test,0016E5_08125.png,690445,755,0,755,691200,0.9989076967592593,51622,1,140511,1,3809,1,232293,1,42063,1,135131,1,3883,1,30254,1,16249,1,4404,1,30226,1
test,0016E5_08127.png,686858,4342,0,4342,691200,0.9937181712962962,59480,1,135127,1,3011,1,235023,1,40916,1,125729,1,4650,1,33138,1,14334,1,3101,1,32349,1
test,0016E5_08129.png,686812,4388,0,4388,691200,0.9936516203703704,57586,1,134872,1,4070,1,236282,1,39683,1,125729,1,4592,1,34609,1,12898,1,2105,1,34386,1
test,0016E5_08131.png,686915,4285,0,4285,691200,0.993800636574074,57283,1,135919,1,4188,1,233030,1,39287,1,125127,1,5242,1,37426,1,11249,1,1239,1,36925,1
test,0016E5_08250.png,650891,40309,0,40309,691200,0.9416825810185185,54429,1,221484,1,3248,1,247631,1,45299,1,53841,1,1595,1,13271,1,1229,1,8383,1,481,1
test,0016E5_08280.png,643313,47887,0,47887,691200,0.9307190393518519,65401,1,257019,1,4277,1,233820,1,51378,1,12743,1,2969,1,7212,1,1784,1,5701,1,1009,1
test,0016E5_08310.png,625926,65274,0,65274,691200,0.9055642361111111,58940,1,255788,1,846,1,237953,1,51555,1,0,0,3280,1,0,0,3012,1,11905,1,2647,1
test,0016E5_08340.png,581451,109749,0,109749,691200,0.8412196180555556,54983,1,200146,1,1344,1,245970,1,43026,1,0,0,4474,1,0,0,3577,1,27044,1,887,1
test,0016E5_08550.png,652884,38316,0,38316,691200,0.9445659722222223,112552,1,153643,1,15837,1,217369,1,49408,1,62250,1,3631,1,17717,1,6447,1,14030,1,0,0
test,0016E5_08580.png,636935,54265,0,54265,691200,0.9214916087962963,112566,1,123292,1,2982,1,242538,1,31161,1,82373,1,5647,1,19343,1,4662,1,12371,1,0,0
test,Seq05VD_f00240.png,678769,12431,0,12431,691200,0.9820153356481481,128498,1,140148,1,10928,1,206006,1,92611,1,42930,1,9279,1,36504,1,11188,1,667,1,10,1
test,Seq05VD_f00270.png,680494,10706,0,10706,691200,0.9845109953703703,118323,1,176051,1,10003,1,193676,1,73242,1,50211,1,1240,1,9381,1,47561,1,806,1,0,0
test,Seq05VD_f00480.png,688842,2358,0,2358,691200,0.9965885416666667,87378,1,205881,1,5437,1,197302,1,68604,1,119167,1,567,1,0,0,1201,1,3305,1,0,0
test,Seq05VD_f00510.png,675273,15927,0,15927,691200,0.9769574652777778,89431,1,227341,1,7318,1,201155,1,71219,1,73387,1,1899,1,0,0,2996,1,527,1,0,0
test,Seq05VD_f00540.png,682096,9104,0,9104,691200,0.9868287037037037,87333,1,291436,1,8274,1,206269,1,74900,1,8822,1,3188,1,0,0,1062,1,812,1,0,0
test,Seq05VD_f00570.png,683145,8055,0,8055,691200,0.9883463541666667,82648,1,279884,1,12744,1,245215,1,52951,1,4929,1,3136,1,0,0,1177,1,461,1,0,0
test,Seq05VD_f01080.png,663897,27303,0,27303,691200,0.9604991319444445,57144,1,241042,1,7735,1,171403,1,69335,1,60797,1,2442,1,0,0,49481,1,4043,1,475,1
test,Seq05VD_f01110.png,690110,1090,0,1090,691200,0.9984230324074074,72254,1,282635,1,5919,1,218443,1,37932,1,65135,1,1222,1,0,0,803,1,4652,1,1115,1
test,Seq05VD_f01140.png,689588,1612,0,1612,691200,0.9976678240740741,73364,1,204778,1,14491,1,188493,1,70238,1,113933,1,5867,1,0,0,1114,1,13156,1,4154,1
test,Seq05VD_f01170.png,684543,6657,0,6657,691200,0.9903689236111111,120806,1,208390,1,5860,1,175074,1,75611,1,87988,1,1459,1,0,0,6423,1,2932,1,0,0
test,Seq05VD_f01380.png,672440,18760,0,18760,691200,0.9728587962962963,78277,1,174210,1,11166,1,180333,1,69914,1,142825,1,1542,1,4745,1,9320,1,108,1,0,0
test,Seq05VD_f01410.png,686204,4996,0,4996,691200,0.9927719907407407,91745,1,149727,1,12418,1,192872,1,54520,1,101572,1,2205,1,36487,1,43339,1,1319,1,0,0
test,Seq05VD_f01740.png,683763,7437,0,7437,691200,0.9892404513888889,92875,1,191203,1,7607,1,192370,1,99941,1,76411,1,3873,1,0,0,17056,1,2427,1,0,0
test,Seq05VD_f01770.png,683074,8126,0,8126,691200,0.9882436342592592,84554,1,196547,1,7321,1,193391,1,104165,1,86145,1,6006,1,0,0,698,1,4247,1,0,0
test,Seq05VD_f01980.png,682672,8528,0,8528,691200,0.987662037037037,82689,1,209415,1,22012,1,212463,1,93431,1,31086,1,21175,1,0,0,1916,1,8485,1,0,0
test,Seq05VD_f02010.png,669569,21631,0,21631,691200,0.968705150462963,84656,1,210972,1,18705,1,207140,1,97463,1,18684,1,21249,1,0,0,1963,1,8737,1,0,0
test,Seq05VD_f02040.png,679135,12065,0,12065,691200,0.982544849537037,80265,1,212086,1,19741,1,205543,1,100754,1,27697,1,22163,1,0,0,2114,1,8772,1,0,0
test,Seq05VD_f02070.png,688047,3153,0,3153,691200,0.9954383680555555,76454,1,210145,1,23623,1,205841,1,99368,1,38835,1,23228,1,0,0,1111,1,9442,1,0,0
test,Seq05VD_f02580.png,678514,12686,0,12686,691200,0.9816464120370371,96821,1,213829,1,15708,1,205856,1,100440,1,16957,1,19958,1,0,0,1784,1,7161,1,0,0
test,Seq05VD_f02610.png,680311,10714,175,10889,691200,0.984246238425926,86839,1,216146,1,14728,1,208278,1,99853,1,28835,1,20145,1,0,0,1961,1,3526,1,0,0
test,Seq05VD_f02640.png,681031,10169,0,10169,691200,0.9852879050925926,96480,1,211794,1,14199,1,207311,1,96392,1,16810,1,20368,1,0,0,13565,1,4112,1,0,0
test,Seq05VD_f02670.png,679756,11444,0,11444,691200,0.983443287037037,96625,1,207518,1,13936,1,206911,1,96191,1,16476,1,20100,1,0,0,18933,1,3066,1,0,0
test,Seq05VD_f02880.png,677532,13668,0,13668,691200,0.9802256944444444,86947,1,214594,1,19502,1,204728,1,93301,1,27537,1,24160,1,0,0,4026,1,2737,1,0,0
test,Seq05VD_f02910.png,673495,17705,0,17705,691200,0.9743851273148149,87216,1,205456,1,13944,1,211368,1,83843,1,35764,1,28390,1,0,0,3460,1,4054,1,0,0
test,Seq05VD_f03240.png,683262,7938,0,7938,691200,0.988515625,104436,1,250427,1,3743,1,210338,1,63715,1,22163,1,314,1,1724,1,25813,1,545,1,44,1
test,Seq05VD_f03270.png,683212,7988,0,7988,691200,0.988443287037037,106549,1,245099,1,4878,1,199624,1,79685,1,34620,1,2037,1,3047,1,5742,1,1931,1,0,0
test,Seq05VD_f03480.png,684455,6745,0,6745,691200,0.9902416087962963,312003,1,28661,1,2569,1,183479,1,66762,1,19942,1,0,0,61310,1,180,1,9549,1,0,0
test,Seq05VD_f03510.png,686417,4783,0,4783,691200,0.9930801504629629,309693,1,67865,1,393,1,175782,1,69765,1,23228,1,0,0,38071,1,897,1,723,1,0,0
test,Seq05VD_f03540.png,682416,8784,0,8784,691200,0.9872916666666667,283234,1,121076,1,1117,1,162245,1,71067,1,30113,1,104,1,4504,1,5806,1,3150,1,0,0
test,Seq05VD_f03570.png,678462,12738,0,12738,691200,0.9815711805555556,246925,1,102856,1,2742,1,165952,1,72788,1,67030,1,357,1,19125,1,589,1,98,1,0,0
test,Seq05VD_f04080.png,681402,9798,0,9798,691200,0.9858246527777778,151460,1,187797,1,3220,1,221175,1,11305,1,6226,1,3055,1,0,0,96798,1,366,1,0,0
test,Seq05VD_f04110.png,679972,11228,0,11228,691200,0.983755787037037,130628,1,213415,1,2207,1,252844,1,18232,1,10467,1,1746,1,0,0,50380,1,53,1,0,0
test,Seq05VD_f04140.png,670403,20797,0,20797,691200,0.9699117476851852,126729,1,205546,1,3316,1,248588,1,29399,1,22119,1,4557,1,0,0,29786,1,363,1,0,0
test,Seq05VD_f04170.png,647651,43549,0,43549,691200,0.9369950810185185,108487,1,174852,1,4894,1,237351,1,46207,1,56424,1,18114,1,0,0,950,1,372,1,0,0
test,Seq05VD_f04380.png,685886,5314,0,5314,691200,0.9923119212962963,136062,1,214373,1,11349,1,167039,1,94752,1,5171,1,3161,1,0,0,52085,1,1405,1,489,1
test,Seq05VD_f04410.png,682200,9000,0,9000,691200,0.9869791666666666,127423,1,216458,1,5310,1,215082,1,80618,1,21508,1,6691,1,0,0,5458,1,3652,1,0,0
test,Seq05VD_f04740.png,669663,21537,0,21537,691200,0.9688411458333334,112735,1,215268,1,2682,1,188678,1,75869,1,65144,1,4792,1,0,0,446,1,1198,1,2851,1
test,Seq05VD_f04770.png,688726,2474,0,2474,691200,0.9964207175925925,131662,1,212812,1,8120,1,182301,1,88733,1,32315,1,18338,1,0,0,1790,1,1681,1,10974,1
test,Seq05VD_f04980.png,652434,38766,0,38766,691200,0.9439149305555555,153532,1,179518,1,8941,1,204825,1,65030,1,14516,1,12591,1,6044,1,3677,1,3760,1,0,0
test,Seq05VD_f05010.png,667288,23912,0,23912,691200,0.9654050925925926,138298,1,140058,1,9284,1,241474,1,41836,1,38515,1,10250,1,35123,1,8521,1,3929,1,0,0
test,Seq05VD_f05040.png,663035,28165,0,28165,691200,0.959252025462963,112436,1,134013,1,5903,1,198080,1,65828,1,36123,1,3314,1,66463,1,39907,1,0,0,968,1
test,Seq05VD_f05070.png,616036,75164,0,75164,691200,0.891255787037037,136172,1,149419,1,4114,1,175321,1,64722,1,8470,1,1155,1,38600,1,38063,1,0,0,0,0
